	1	2
2285	1610.0	1602.0
2286	1642.0	1525.0
2287	1676.0	1572.0
2288	1627.0	1610.0
2289	1612.0	1605.0
2290	1656.0	1613.0
2291	1645.0	1624.0
2292	1675.0	1597.0
2293	1615.0	1630.0
2294	1631.0	1570.0
2295	1641.0	1633.0
2296	1620.0	1586.0
2297	1622.0	1615.0
2298	1627.0	1568.0
2299	1652.0	1581.0
2300	1672.0	1663.0
2301	1623.0	1652.0
2302	1650.0	1570.0
2303	1566.0	1639.0
2304	1661.0	1569.0
2305	1493.0	1503.0
2306	1543.0	1684.0
2307	1583.0	1665.0
2308	1570.0	1537.0
2309	1558.0	1645.0
2310	1573.0	1527.0
2311	1621.0	1530.0
2312	1575.0	1569.0
2313	1621.0	1587.0
2314	1576.0	1513.0
2315	1591.0	1547.0
2316	1567.0	1610.0
2317	1526.0	1526.0
2318	1604.0	1615.0
2319	1591.0	1537.0
2320	1502.0	1493.0
2321	1628.0	1556.0
2322	1498.0	1572.0
2323	1597.0	1524.0
2324	1468.0	1556.0
2325	1525.0	1521.0
2326	1591.0	1518.0
2327	1566.0	1543.0
2328	1511.0	1488.0
2329	1545.0	1513.0
2330	1535.0	1565.0
2331	1507.0	1437.0
2332	1512.0	1529.0
2333	1525.0	1541.0
2334	1522.0	1562.0
2335	1531.0	1496.0
2336	1546.0	1535.0
2337	1494.0	1468.0
2338	1476.0	1540.0
2339	1491.0	1547.0
2340	1462.0	1523.0
2341	1490.0	1495.0
2342	1460.0	1526.0
2343	1542.0	1577.0
2344	1530.0	1508.0
2345	1531.0	1518.0
2346	1530.0	1496.0
2347	1503.0	1569.0
2348	1539.0	1530.0
2349	1604.0	1512.0
2350	1463.0	1446.0
2351	1425.0	1495.0
2352	1533.0	1412.0
2353	1439.0	1479.0
2354	1515.0	1454.0
2355	1588.0	1466.0
2356	1491.0	1433.0
2357	1552.0	1582.0
2358	1568.0	1542.0
2359	1448.0	1452.0
2360	1478.0	1480.0
2361	1525.0	1456.0
2362	1575.0	1486.0
2363	1466.0	1543.0
2364	1507.0	1421.0
2365	1462.0	1429.0
2366	1463.0	1499.0
2367	1422.0	1520.0
2368	1384.0	1498.0
2369	1478.0	1448.0
2370	1470.0	1433.0
2371	1460.0	1394.0
2372	1449.0	1433.0
2373	1489.0	1393.0
2374	1438.0	1432.0
2375	1473.0	1418.0
2376	1497.0	1484.0
2377	1487.0	1422.0
2378	1472.0	1454.0
2379	1456.0	1478.0
2380	1417.0	1400.0
2381	1438.0	1426.0
2382	1428.0	1442.0
2383	1500.0	1482.0
2384	1439.0	1382.0
2385	1365.0	1425.0
2386	1465.0	1444.0
2387	1422.0	1439.0
2388	1424.0	1429.0
2389	1404.0	1394.0
2390	1419.0	1438.0
2391	1512.0	1462.0
2392	1470.0	1444.0
2393	1497.0	1375.0
2394	1420.0	1464.0
2395	1406.0	1474.0
2396	1493.0	1340.0
2397	1471.0	1508.0
2398	1420.0	1432.0
2399	1414.0	1433.0
2400	1418.0	1464.0
2401	1461.0	1401.0
2402	1438.0	1370.0
2403	1429.0	1419.0
2404	1317.0	1395.0
2405	1448.0	1443.0
2406	1373.0	1436.0
2407	1382.0	1355.0
2408	1441.0	1452.0
2409	1404.0	1430.0
2410	1358.0	1390.0
2411	1455.0	1397.0
2412	1397.0	1410.0
2413	1420.0	1362.0
2414	1445.0	1346.0
2415	1404.0	1390.0
2416	1411.0	1369.0
2417	1375.0	1433.0
2418	1336.0	1382.0
2419	1374.0	1371.0
2420	1421.0	1415.0
2421	1382.0	1365.0
2422	1330.0	1325.0
2423	1348.0	1406.0
2424	1320.0	1373.0
2425	1377.0	1300.0
2426	1381.0	1382.0
2427	1350.0	1301.0
2428	1313.0	1377.0
2429	1302.0	1309.0
2430	1371.0	1302.0
2431	1396.0	1384.0
2432	1335.0	1331.0
2433	1375.0	1385.0
2434	1379.0	1348.0
2435	1346.0	1302.0
2436	1323.0	1401.0
2437	1368.0	1375.0
2438	1345.0	1261.0
2439	1384.0	1331.0
2440	1337.0	1335.0
2441	1298.0	1348.0
2442	1356.0	1341.0
2443	1359.0	1313.0
2444	1344.0	1386.0
2445	1383.0	1309.0
2446	1409.0	1331.0
2447	1358.0	1350.0
2448	1358.0	1353.0
2449	1395.0	1322.0
2450	1300.0	1298.0
2451	1286.0	1319.0
2452	1342.0	1350.0
2453	1355.0	1317.0
2454	1307.0	1332.0
2455	1341.0	1318.0
2456	1344.0	1314.0
2457	1359.0	1290.0
2458	1280.0	1311.0
2459	1236.0	1270.0
2460	1306.0	1255.0
2461	1294.0	1369.0
2462	1252.0	1314.0
2463	1317.0	1315.0
2464	1310.0	1321.0
2465	1302.0	1294.0
2466	1324.0	1274.0
2467	1348.0	1343.0
2468	1312.0	1353.0
2469	1305.0	1320.0
2470	1336.0	1328.0
2471	1302.0	1252.0
2472	1352.0	1273.0
2473	1360.0	1332.0
2474	1342.0	1281.0
2475	1359.0	1235.0
2476	1324.0	1287.0
2477	1371.0	1256.0
2478	1322.0	1287.0
2479	1276.0	1281.0
2480	1320.0	1294.0
2481	1307.0	1315.0
2482	1368.0	1241.0
2483	1255.0	1252.0
2484	1385.0	1230.0
2485	1251.0	1295.0
2486	1286.0	1354.0
2487	1293.0	1303.0
2488	1247.0	1325.0
2489	1289.0	1352.0
2490	1279.0	1272.0
2491	1252.0	1268.0
2492	1258.0	1226.0
2493	1240.0	1275.0
2494	1255.0	1275.0
2495	1278.0	1325.0
2496	1266.0	1288.0
2497	1294.0	1196.0
2498	1290.0	1237.0
2499	1309.0	1194.0
2500	1247.0	1264.0
2501	1280.0	1282.0
2502	1250.0	1222.0
2503	1238.0	1246.0
2504	1269.0	1226.0
2505	1287.0	1274.0
2506	1249.0	1230.0
2507	1247.0	1267.0
2508	1271.0	1234.0
2509	1298.0	1191.0
2510	1256.0	1270.0
2511	1301.0	1246.0
2512	1228.0	1298.0
2513	1273.0	1188.0
2514	1273.0	1225.0
2515	1215.0	1292.0
2516	1200.0	1243.0
2517	1248.0	1286.0
2518	1234.0	1238.0
2519	1290.0	1152.0
2520	1309.0	1223.0
2521	1197.0	1249.0
2522	1244.0	1189.0
2523	1224.0	1263.0
2524	1227.0	1227.0
2525	1222.0	1177.0
2526	1241.0	1257.0
2527	1278.0	1212.0
2528	1242.0	1195.0
2529	1222.0	1184.0
2530	1255.0	1264.0
2531	1193.0	1228.0
2532	1255.0	1213.0
2533	1267.0	1221.0
2534	1217.0	1251.0
2535	1196.0	1152.0
2536	1284.0	1229.0
2537	1147.0	1235.0
2538	1197.0	1178.0
2539	1241.0	1217.0
2540	1218.0	1197.0
2541	1208.0	1215.0
2542	1259.0	1204.0
2543	1181.0	1192.0
2544	1228.0	1204.0
2545	1213.0	1222.0
2546	1280.0	1228.0
2547	1208.0	1153.0
2548	1170.0	1204.0
2549	1209.0	1203.0
2550	1179.0	1233.0
2551	1183.0	1225.0
2552	1186.0	1119.0
2553	1151.0	1205.0
2554	1208.0	1186.0
2555	1219.0	1232.0
2556	1185.0	1104.0
2557	1171.0	1275.0
2558	1153.0	1203.0
2559	1140.0	1159.0
2560	1194.0	1206.0
2561	1145.0	1191.0
2562	1181.0	1229.0
2563	1200.0	1220.0
2564	1160.0	1226.0
2565	1187.0	1164.0
2566	1206.0	1181.0
2567	1231.0	1174.0
2568	1196.0	1187.0
2569	1190.0	1170.0
2570	1142.0	1163.0
2571	1130.0	1152.0
2572	1203.0	1167.0
2573	1197.0	1157.0
2574	1153.0	1148.0
2575	1165.0	1162.0
2576	1133.0	1111.0
2577	1179.0	1149.0
2578	1237.0	1144.0
2579	1137.0	1114.0
2580	1159.0	1150.0
2581	1162.0	1154.0
2582	1209.0	1145.0
2583	1188.0	1176.0
2584	1176.0	1137.0
2585	1097.0	1172.0
2586	1124.0	1177.0
2587	1134.0	1158.0
2588	1201.0	1101.0
2589	1143.0	1199.0
2590	1166.0	1116.0
2591	1167.0	1111.0
2592	1167.0	1118.0
2593	1116.0	1183.0
2594	1114.0	1116.0
2595	1072.0	1175.0
2596	1108.0	1139.0
2597	1229.0	1149.0
2598	1127.0	1090.0
2599	1137.0	1162.0
2600	1130.0	1157.0
2601	1095.0	1181.0
2602	1130.0	1132.0
2603	1160.0	1165.0
2604	1106.0	1102.0
2605	1163.0	1009.0
2606	1104.0	1101.0
2607	1111.0	1082.0
2608	1136.0	1094.0
2609	1090.0	1089.0
2610	1091.0	1155.0
2611	1077.0	1106.0
2612	1114.0	1074.0
2613	1095.0	1070.0
2614	1093.0	1125.0
2615	1150.0	1109.0
2616	1142.0	1153.0
2617	1081.0	1174.0
2618	1130.0	1129.0
2619	1129.0	1081.0
2620	1112.0	1082.0
2621	1129.0	1094.0
2622	1143.0	1068.0
2623	1136.0	1148.0
2624	1102.0	1143.0
2625	1095.0	1102.0
2626	1134.0	1089.0
2627	1105.0	1064.0
2628	1136.0	1070.0
2629	1142.0	1123.0
2630	1172.0	1098.0
2631	1100.0	1065.0
2632	1064.0	1148.0
2633	1089.0	1110.0
2634	1135.0	1020.0
2635	1123.0	1134.0
2636	1101.0	1073.0
2637	1060.0	1053.0
2638	1104.0	1033.0
2639	1031.0	1121.0
2640	1112.0	1049.0
2641	1104.0	1094.0
2642	1045.0	1066.0
2643	1097.0	1118.0
2644	1083.0	1051.0
2645	1086.0	1068.0
2646	1118.0	1086.0
2647	1060.0	992.0
2648	1097.0	1061.0
2649	1071.0	1097.0
2650	1104.0	971.0
2651	1103.0	1061.0
2652	1104.0	1089.0
2653	1061.0	1050.0
2654	1069.0	1036.0
2655	1075.0	1102.0
2656	1064.0	1040.0
2657	1113.0	1016.0
2658	1138.0	1079.0
2659	1024.0	1082.0
2660	1053.0	1071.0
2661	1112.0	1027.0
2662	1078.0	1007.0
2663	1000.0	1055.0
2664	1020.0	1052.0
2665	1040.0	1041.0
2666	1054.0	1051.0
2667	1037.0	1068.0
2668	989.0	1028.0
2669	1075.0	1004.0
2670	1095.0	1035.0
2671	1064.0	1070.0
2672	1091.0	986.0
2673	1076.0	1042.0
2674	1029.0	1028.0
2675	1012.0	1080.0
2676	1040.0	1085.0
2677	1063.0	1020.0
2678	1058.0	1021.0
2679	1067.0	1087.0
2680	1066.0	953.0
2681	1026.0	1025.0
2682	1050.0	999.0
2683	1034.0	1056.0
2684	1008.0	1031.0
2685	1040.0	1023.0
2686	1049.0	1072.0
2687	987.0	1017.0
2688	1039.0	1047.0
2689	1009.0	1026.0
2690	1012.0	1051.0
2691	1039.0	974.0
2692	987.0	1072.0
2693	1017.0	1003.0
2694	981.0	1002.0
2695	1027.0	1001.0
2696	935.0	981.0
2697	1056.0	988.0
2698	992.0	1011.0
2699	1023.0	968.0
2700	1030.0	1015.0
2701	979.0	1024.0
2702	992.0	994.0
2703	1006.0	958.0
2704	1051.0	986.0
2705	1072.0	979.0
2706	979.0	986.0
2707	952.0	1048.0
2708	976.0	1020.0
2709	978.0	995.0
2710	972.0	1005.0
2711	1019.0	906.0
2712	1014.0	972.0
2713	979.0	1033.0
2714	1011.0	971.0
2715	1048.0	978.0
2716	1009.0	952.0
2717	1007.0	992.0
2718	1014.0	962.0
2719	1023.0	985.0
2720	944.0	985.0
2721	1000.0	1005.0
2722	1007.0	1048.0
2723	969.0	1052.0
2724	1006.0	978.0
2725	932.0	968.0
2726	889.0	1019.0
2727	950.0	960.0
2728	954.0	992.0
2729	988.0	987.0
2730	1021.0	940.0
2731	984.0	1007.0
2732	970.0	997.0
2733	1017.0	1003.0
2734	992.0	948.0
2735	1012.0	959.0
2736	999.0	971.0
2737	978.0	964.0
2738	933.0	1004.0
2739	946.0	1054.0
2740	917.0	1004.0
2741	994.0	943.0
2742	1002.0	910.0
2743	1025.0	931.0
2744	991.0	969.0
2745	955.0	905.0
2746	981.0	928.0
2747	978.0	957.0
2748	950.0	971.0
2749	934.0	958.0
2750	982.0	982.0
2751	957.0	987.0
2752	939.0	961.0
2753	956.0	1014.0
2754	951.0	912.0
2755	1007.0	910.0
2756	955.0	928.0
2757	940.0	914.0
2758	949.0	955.0
2759	943.0	897.0
2760	984.0	930.0
2761	965.0	925.0
2762	955.0	964.0
2763	1001.0	984.0
2764	939.0	924.0
2765	1003.0	995.0
2766	934.0	899.0
2767	953.0	958.0
2768	956.0	935.0
2769	932.0	988.0
2770	919.0	966.0
2771	935.0	959.0
2772	984.0	937.0
2773	937.0	936.0
2774	878.0	904.0
2775	901.0	918.0
2776	961.0	963.0
2777	930.0	898.0
2778	959.0	905.0
2779	970.0	936.0
2780	880.0	953.0
2781	914.0	872.0
2782	973.0	983.0
2783	943.0	933.0
2784	922.0	926.0
2785	944.0	916.0
2786	935.0	948.0
2787	936.0	887.0
2788	931.0	995.0
2789	955.0	892.0
2790	910.0	930.0
2791	908.0	921.0
2792	936.0	911.0
2793	929.0	917.0
2794	939.0	926.0
2795	885.0	917.0
2796	917.0	954.0
2797	870.0	872.0
2798	917.0	886.0
2799	994.0	900.0
2800	967.0	839.0
2801	932.0	939.0
2802	930.0	891.0
2803	932.0	852.0
2804	900.0	910.0
2805	958.0	913.0
2806	930.0	922.0
2807	910.0	876.0
2808	886.0	924.0
2809	874.0	930.0
2810	870.0	833.0
2811	921.0	888.0
2812	940.0	939.0
2813	903.0	878.0
2814	903.0	897.0
2815	928.0	934.0
2816	890.0	878.0
2817	958.0	867.0
2818	878.0	930.0
2819	882.0	887.0
2820	919.0	907.0
2821	862.0	873.0
2822	857.0	910.0
2823	965.0	877.0
2824	909.0	905.0
2825	911.0	849.0
2826	866.0	815.0
2827	880.0	885.0
2828	900.0	869.0
2829	846.0	854.0
2830	872.0	875.0
2831	908.0	883.0
2832	895.0	865.0
2833	851.0	932.0
2834	896.0	848.0
2835	895.0	846.0
2836	879.0	870.0
2837	876.0	907.0
2838	868.0	904.0
2839	898.0	964.0
2840	904.0	913.0
2841	858.0	872.0
2842	888.0	837.0
2843	901.0	852.0
2844	911.0	881.0
2845	844.0	843.0
2846	933.0	838.0
2847	883.0	893.0
2848	890.0	871.0
2849	900.0	922.0
2850	852.0	891.0
2851	893.0	835.0
2852	930.0	901.0
2853	816.0	816.0
2854	886.0	810.0
2855	891.0	821.0
2856	913.0	791.0
2857	874.0	792.0
2858	848.0	804.0
2859	835.0	831.0
2860	828.0	814.0
2861	926.0	841.0
2862	830.0	884.0
2863	906.0	924.0
2864	845.0	820.0
2865	818.0	817.0
2866	874.0	795.0
2867	884.0	852.0
2868	831.0	832.0
2869	816.0	810.0
2870	867.0	822.0
2871	837.0	830.0
2872	834.0	844.0
2873	857.0	808.0
2874	838.0	818.0
2875	852.0	828.0
2876	858.0	880.0
2877	880.0	814.0
2878	816.0	768.0
2879	890.0	849.0
2880	822.0	830.0
2881	852.0	871.0
2882	858.0	822.0
2883	891.0	825.0
2884	821.0	882.0
2885	842.0	822.0
2886	827.0	820.0
2887	839.0	814.0
2888	835.0	864.0
2889	811.0	851.0
2890	889.0	797.0
2891	886.0	817.0
2892	803.0	850.0
2893	876.0	789.0
2894	849.0	837.0
2895	859.0	785.0
2896	823.0	850.0
2897	870.0	794.0
2898	843.0	875.0
2899	823.0	810.0
2900	845.0	767.0
2901	839.0	797.0
2902	800.0	763.0
2903	806.0	864.0
2904	853.0	799.0
2905	855.0	827.0
2906	857.0	765.0
2907	845.0	820.0
2908	836.0	793.0
2909	823.0	773.0
2910	874.0	878.0
2911	838.0	778.0
2912	849.0	762.0
2913	832.0	821.0
2914	819.0	830.0
2915	796.0	788.0
2916	880.0	803.0
2917	774.0	819.0
2918	785.0	811.0
2919	786.0	795.0
2920	802.0	783.0
2921	780.0	786.0
2922	787.0	796.0
2923	827.0	773.0
2924	810.0	805.0
2925	871.0	808.0
2926	852.0	806.0
2927	822.0	743.0
2928	776.0	754.0
2929	805.0	782.0
2930	763.0	824.0
2931	797.0	806.0
2932	835.0	792.0
2933	808.0	797.0
2934	800.0	776.0
2935	840.0	806.0
2936	778.0	772.0
2937	789.0	803.0
2938	808.0	789.0
2939	800.0	787.0
2940	801.0	754.0
2941	882.0	835.0
2942	791.0	773.0
2943	814.0	745.0
2944	755.0	817.0
2945	802.0	726.0
2946	792.0	769.0
2947	781.0	765.0
2948	840.0	775.0
2949	755.0	769.0
2950	837.0	760.0
2951	821.0	765.0
2952	793.0	741.0
2953	777.0	803.0
2954	748.0	716.0
2955	781.0	780.0
2956	823.0	806.0
2957	790.0	789.0
2958	817.0	790.0
2959	834.0	744.0
2960	778.0	768.0
2961	750.0	797.0
2962	774.0	811.0
2963	777.0	728.0
2964	800.0	778.0
2965	744.0	774.0
2966	778.0	753.0
2967	774.0	788.0
2968	791.0	747.0
2969	809.0	790.0
2970	818.0	711.0
2971	773.0	738.0
2972	765.0	737.0
2973	815.0	707.0
2974	831.0	826.0
2975	768.0	759.0
2976	769.0	735.0
2977	719.0	763.0
2978	776.0	771.0
2979	780.0	755.0
2980	799.0	802.0
2981	760.0	717.0
2982	814.0	732.0
2983	789.0	763.0
2984	755.0	751.0
2985	725.0	767.0
2986	750.0	748.0
2987	794.0	748.0
2988	782.0	725.0
2989	712.0	798.0
2990	756.0	757.0
2991	777.0	749.0
2992	776.0	721.0
2993	778.0	760.0
2994	808.0	725.0
2995	763.0	752.0
2996	748.0	773.0
2997	791.0	765.0
2998	772.0	728.0
2999	790.0	794.0
3000	773.0	755.0
3001	764.0	769.0
3002	784.0	697.0
3003	775.0	742.0
3004	753.0	756.0
3005	725.0	731.0
3006	742.0	675.0
3007	788.0	707.0
3008	771.0	691.0
3009	752.0	699.0
3010	778.0	704.0
3011	780.0	747.0
3012	754.0	736.0
3013	733.0	733.0
3014	732.0	704.0
3015	802.0	709.0
3016	730.0	759.0
3017	737.0	744.0
3018	729.0	694.0
3019	712.0	730.0
3020	719.0	705.0
3021	733.0	739.0
3022	759.0	722.0
3023	745.0	745.0
3024	745.0	653.0
3025	752.0	709.0
3026	733.0	753.0
3027	749.0	708.0
3028	715.0	748.0
3029	758.0	696.0
